fecha,zona_prov,letra,w_mean
2019-06-01,CATAMARCA,K,71933
2019-06-01,CATAMARCA,L,33260
2019-06-01,CATAMARCA,M,44057
2019-06-01,CATAMARCA,N,33587
2019-06-01,CATAMARCA,O,50992
2019-06-01,CATAMARCA,P,53589
2019-06-01,CATAMARCA,Q,39812
2019-06-01,CATAMARCA,R,22136
2019-06-01,CATAMARCA,S,45590
2019-06-01,CHACO,A,33397
2019-06-01,CHACO,B,97697
2019-06-01,CHACO,C,48247
2019-06-01,CHACO,D,102175
2019-06-01,CHACO,E,35507
2019-06-01,CHACO,F,37673
2019-06-01,CHACO,G,47969
2019-06-01,CHACO,H,57274
2019-06-01,CHACO,I,30018
2019-06-01,CHACO,J,78731
2019-06-01,CHACO,K,141645
2019-06-01,CHACO,L,40734
2019-06-01,CHACO,M,53667
2019-06-01,CHACO,N,34648
2019-06-01,CHACO,O,50604
2019-06-01,CHACO,P,37967
2019-06-01,CHACO,Q,47586
2019-06-01,CHACO,R,48527
2019-06-01,CHACO,S,43978
2019-06-01,CHACO,Z,61726
2019-06-01,CHUBUT,A,117836
2019-06-01,CHUBUT,B,228403
2019-06-01,CHUBUT,C,104289
2019-06-01,CHUBUT,D,180599
2019-06-01,CHUBUT,E,80497
2019-06-01,CHUBUT,F,87425
2019-06-01,CHUBUT,G,65937
2019-06-01,CHUBUT,H,78643
2019-06-01,CHUBUT,I,44993
2019-06-01,CHUBUT,J,89906
2019-06-01,CHUBUT,K,131877
2019-06-01,CHUBUT,L,43696
2019-06-01,CHUBUT,M,60578
2019-06-01,CHUBUT,N,58872
2019-06-01,CHUBUT,O,74771
2019-06-01,CHUBUT,P,67529
2019-06-01,CHUBUT,Q,64247
2019-06-01,CHUBUT,R,72619
2019-06-01,CHUBUT,S,67003
2019-06-01,CHUBUT,Z,70023
2019-06-01,CORDOBA,A,38626
2019-06-01,CORDOBA,B,65306
2019-06-01,CORDOBA,C,70235
2019-06-01,CORDOBA,D,133505
2019-06-01,CORDOBA,E,93025
2019-06-01,CORDOBA,F,39434
2019-06-01,CORDOBA,G,50698
2019-06-01,CORDOBA,H,57537
2019-06-01,CORDOBA,I,27536
2019-06-01,CORDOBA,J,85776
2019-06-01,CORDOBA,K,112421
2019-06-01,CORDOBA,L,41799
2019-06-01,CORDOBA,M,44877
2019-06-01,CORDOBA,N,36239
2019-06-01,CORDOBA,O,77008
2019-06-01,CORDOBA,P,47692
2019-06-01,CORDOBA,Q,50106
2019-06-01,CORDOBA,R,54506
2019-06-01,CORDOBA,S,55618
2019-06-01,CORDOBA,Z,122762
2019-06-01,CORRIENTES,A,30450
2019-06-01,CORRIENTES,B,58068
2019-06-01,CORRIENTES,C,58408
2019-06-01,CORRIENTES,D,97652
2019-06-01,CORRIENTES,E,73412
2019-06-01,CORRIENTES,F,39287
2019-06-01,CORRIENTES,G,44315
2019-06-01,CORRIENTES,H,45450
2019-06-01,CORRIENTES,I,33893
2019-06-01,CORRIENTES,J,66303
2019-06-01,CORRIENTES,K,111718
2019-06-01,CORRIENTES,L,38112
2019-06-01,CORRIENTES,M,46313
2019-06-01,CORRIENTES,N,29981
2019-06-01,CORRIENTES,O,54819
2019-06-01,CORRIENTES,P,45379
2019-06-01,CORRIENTES,Q,51262
2019-06-01,CORRIENTES,R,51030
2019-06-01,CORRIENTES,S,41121
2019-06-01,CORRIENTES,Z,65738
2019-06-01,ENTRE RIOS,A,36496
2019-06-01,ENTRE RIOS,B,93365
2019-06-01,ENTRE RIOS,C,63718
2019-06-01,ENTRE RIOS,D,139943
2019-06-01,ENTRE RIOS,E,50947
2019-06-01,ENTRE RIOS,F,43756
2019-06-01,ENTRE RIOS,G,48950
2019-06-01,ENTRE RIOS,H,50973
2019-06-01,ENTRE RIOS,I,29563
2019-06-01,ENTRE RIOS,J,74744
2019-06-01,ENTRE RIOS,K,100559
2019-06-01,ENTRE RIOS,L,36181
2019-06-01,ENTRE RIOS,M,42216
2019-06-01,ENTRE RIOS,N,36639
2019-06-01,ENTRE RIOS,O,58364
2019-06-01,ENTRE RIOS,P,36649
2019-06-01,ENTRE RIOS,Q,49384
2019-06-01,ENTRE RIOS,R,41808
2019-06-01,ENTRE RIOS,S,51078
2019-06-01,ENTRE RIOS,Z,128872
2019-06-01,FORMOSA,A,35411
2019-06-01,FORMOSA,B,92146
2019-06-01,FORMOSA,C,58285
2019-06-01,FORMOSA,D,97691
2019-06-01,FORMOSA,E,76640
2019-06-01,FORMOSA,F,34933
2019-06-01,FORMOSA,G,47576
2019-06-01,FORMOSA,H,44529
2019-06-01,FORMOSA,I,36514
2019-06-01,FORMOSA,J,61124
2019-06-01,FORMOSA,K,134724
2019-06-01,FORMOSA,L,34119
2019-06-01,FORMOSA,M,55327
2019-06-01,FORMOSA,N,34272
2019-06-01,FORMOSA,O,57784
2019-06-01,FORMOSA,P,54216
2019-06-01,FORMOSA,Q,42366
2019-06-01,FORMOSA,R,36482
2019-06-01,FORMOSA,S,49328
2019-06-01,JUJUY,A,25961
2019-06-01,JUJUY,B,99483
2019-06-01,JUJUY,C,70332
2019-06-01,JUJUY,D,121786
2019-06-01,JUJUY,E,45105
2019-06-01,JUJUY,F,44181
2019-06-01,JUJUY,G,47794
2019-06-01,JUJUY,H,49175
2019-06-01,JUJUY,I,30944
2019-06-01,JUJUY,J,56058
2019-06-01,JUJUY,K,99284
2019-06-01,JUJUY,L,42944
2019-06-01,JUJUY,M,46462
2019-06-01,JUJUY,N,25847
2019-06-01,JUJUY,O,40681
2019-06-01,JUJUY,P,49897
2019-06-01,JUJUY,Q,46481
2019-06-01,JUJUY,R,42772
2019-06-01,JUJUY,S,40476
2019-06-01,LA PAMPA,A,36970
2019-06-01,LA PAMPA,B,103566
2019-06-01,LA PAMPA,C,62221
2019-06-01,LA PAMPA,D,117393
2019-06-01,LA PAMPA,E,84099
2019-06-01,LA PAMPA,F,68053
2019-06-01,LA PAMPA,G,53743
2019-06-01,LA PAMPA,H,60910
2019-06-01,LA PAMPA,I,31261
2019-06-01,LA PAMPA,J,75039
2019-06-01,LA PAMPA,K,151755
2019-06-01,LA PAMPA,L,37154
2019-06-01,LA PAMPA,M,47918
2019-06-01,LA PAMPA,N,32535
2019-06-01,LA PAMPA,O,74451
2019-06-01,LA PAMPA,P,59354
2019-06-01,LA PAMPA,Q,46867
2019-06-01,LA PAMPA,R,66464
2019-06-01,LA PAMPA,S,55172
2019-06-01,LA RIOJA,A,24195
2019-06-01,LA RIOJA,B,72308
2019-06-01,LA RIOJA,C,55707
2019-06-01,LA RIOJA,D,99900
2019-06-01,LA RIOJA,E,63391
2019-06-01,LA RIOJA,F,43392
2019-06-01,LA RIOJA,G,41676
2019-06-01,LA RIOJA,H,41539
2019-06-01,LA RIOJA,I,31513
2019-06-01,LA RIOJA,J,75622
2019-06-01,LA RIOJA,K,86041
2019-06-01,LA RIOJA,L,30058
2019-06-01,LA RIOJA,M,46378
2019-06-01,LA RIOJA,N,36458
2019-06-01,LA RIOJA,O,45807
2019-06-01,LA RIOJA,P,53519
2019-06-01,LA RIOJA,Q,41943
2019-06-01,LA RIOJA,R,45462
2019-06-01,LA RIOJA,S,41068
2019-06-01,MENDOZA,A,24051
2019-06-01,MENDOZA,B,171075
2019-06-01,MENDOZA,C,55670
2019-06-01,MENDOZA,D,137073
2019-06-01,MENDOZA,E,79227
2019-06-01,MENDOZA,F,42191
2019-06-01,MENDOZA,G,47678
2019-06-01,MENDOZA,H,59579
2019-06-01,MENDOZA,I,31351
2019-06-01,MENDOZA,J,76621
2019-06-01,MENDOZA,K,93066
2019-06-01,MENDOZA,L,37926
2019-06-01,MENDOZA,M,57615
2019-06-01,MENDOZA,N,30943
2019-06-01,MENDOZA,O,57602
2019-06-01,MENDOZA,P,40238
2019-06-01,MENDOZA,Q,47837
2019-06-01,MENDOZA,R,40652
2019-06-01,MENDOZA,S,45584
2019-06-01,MENDOZA,Z,91266
2019-06-01,MISIONES,A,17016
2019-06-01,MISIONES,B,79667
2019-06-01,MISIONES,C,42232
2019-06-01,MISIONES,D,108997
2019-06-01,MISIONES,E,66284
2019-06-01,MISIONES,F,35068
2019-06-01,MISIONES,G,45590
2019-06-01,MISIONES,H,53483
2019-06-01,MISIONES,I,38378
2019-06-01,MISIONES,J,54726
2019-06-01,MISIONES,K,89069
2019-06-01,MISIONES,L,31274
2019-06-01,MISIONES,M,40863
2019-06-01,MISIONES,N,32375
2019-06-01,MISIONES,O,47670
2019-06-01,MISIONES,P,39979
2019-06-01,MISIONES,Q,45618
2019-06-01,MISIONES,R,49826
2019-06-01,MISIONES,S,42715
2019-06-01,MISIONES,Z,35275
2019-06-01,NEUQUEN,A,37619
2019-06-01,NEUQUEN,B,214630
2019-06-01,NEUQUEN,C,98176
2019-06-01,NEUQUEN,D,183207
2019-06-01,NEUQUEN,E,104163
2019-06-01,NEUQUEN,F,75146
2019-06-01,NEUQUEN,G,62770
2019-06-01,NEUQUEN,H,101262
2019-06-01,NEUQUEN,I,44996
2019-06-01,NEUQUEN,J,92800
2019-06-01,NEUQUEN,K,127161
2019-06-01,NEUQUEN,L,50651
2019-06-01,NEUQUEN,M,81624
2019-06-01,NEUQUEN,N,56438
2019-06-01,NEUQUEN,O,86145
2019-06-01,NEUQUEN,P,57824
2019-06-01,NEUQUEN,Q,71908
2019-06-01,NEUQUEN,R,65148
2019-06-01,NEUQUEN,S,85010
2019-06-01,NEUQUEN,Z,101537
2019-06-01,RIO NEGRO,A,28915
2019-06-01,RIO NEGRO,B,173388
2019-06-01,RIO NEGRO,C,66730
2019-06-01,RIO NEGRO,D,153163
2019-06-01,RIO NEGRO,E,72459
2019-06-01,RIO NEGRO,F,51307
2019-06-01,RIO NEGRO,G,55730
2019-06-01,RIO NEGRO,H,82132
2019-06-01,RIO NEGRO,I,40429
2019-06-01,RIO NEGRO,J,89305
2019-06-01,RIO NEGRO,K,106646
2019-06-01,RIO NEGRO,L,53985
2019-06-01,RIO NEGRO,M,64231
2019-06-01,RIO NEGRO,N,40784
2019-06-01,RIO NEGRO,O,58138
2019-06-01,RIO NEGRO,P,48012
2019-06-01,RIO NEGRO,Q,66786
2019-06-01,RIO NEGRO,R,48433
2019-06-01,RIO NEGRO,S,61263
2019-06-01,RIO NEGRO,Z,73218
2019-06-01,SALTA,A,27685
2019-06-01,SALTA,B,121254
2019-06-01,SALTA,C,59389
2019-06-01,SALTA,D,122144
2019-06-01,SALTA,E,84726
2019-06-01,SALTA,F,41307
2019-06-01,SALTA,G,47119
2019-06-01,SALTA,H,60964
2019-06-01,SALTA,I,31851
2019-06-01,SALTA,J,73635
2019-06-01,SALTA,K,96012
2019-06-01,SALTA,L,41084
2019-06-01,SALTA,M,49037
2019-06-01,SALTA,N,35016
2019-06-01,SALTA,O,64472
2019-06-01,SALTA,P,43544
2019-06-01,SALTA,Q,47522
2019-06-01,SALTA,R,47848
2019-06-01,SALTA,S,49033
2019-06-01,SALTA,Z,51580
2019-06-01,SAN JUAN,A,25052
2019-06-01,SAN JUAN,B,143997
2019-06-01,SAN JUAN,C,62738
2019-06-01,SAN JUAN,D,127026
2019-06-01,SAN JUAN,E,80165
2019-06-01,SAN JUAN,F,37079
2019-06-01,SAN JUAN,G,47414
2019-06-01,SAN JUAN,H,52001
2019-06-01,SAN JUAN,I,36180
2019-06-01,SAN JUAN,J,65865
2019-06-01,SAN JUAN,K,87715
2019-06-01,SAN JUAN,L,38295
2019-06-01,SAN JUAN,M,44841
2019-06-01,SAN JUAN,N,36246
2019-06-01,SAN JUAN,O,61396
2019-06-01,SAN JUAN,P,49614
2019-06-01,SAN JUAN,Q,44468
2019-06-01,SAN JUAN,R,44559
2019-06-01,SAN JUAN,S,42862
2019-06-01,SAN LUIS,A,46422
2019-06-01,SAN LUIS,B,73076
2019-06-01,SAN LUIS,C,78703
2019-06-01,SAN LUIS,D,125958
2019-06-01,SAN LUIS,E,48312
2019-06-01,SAN LUIS,F,37090
2019-06-01,SAN LUIS,G,45978
2019-06-01,SAN LUIS,H,46975
2019-06-01,SAN LUIS,I,28741
2019-06-01,SAN LUIS,J,74030
2019-06-01,SAN LUIS,K,95324
2019-06-01,SAN LUIS,L,36668
2019-06-01,SAN LUIS,M,44528
2019-06-01,SAN LUIS,N,41110
2019-06-01,SAN LUIS,O,54957
2019-06-01,SAN LUIS,P,52631
2019-06-01,SAN LUIS,Q,45114
2019-06-01,SAN LUIS,R,57978
2019-06-01,SAN LUIS,S,48722
2019-06-01,SANTA CRUZ,A,143542
2019-06-01,SANTA CRUZ,B,182569
2019-06-01,SANTA CRUZ,C,93022
2019-06-01,SANTA CRUZ,D,166690
2019-06-01,SANTA CRUZ,E,127519
2019-06-01,SANTA CRUZ,F,131600
2019-06-01,SANTA CRUZ,G,67958
2019-06-01,SANTA CRUZ,H,98895
2019-06-01,SANTA CRUZ,I,63607
2019-06-01,SANTA CRUZ,J,95258
2019-06-01,SANTA CRUZ,K,124106
2019-06-01,SANTA CRUZ,L,47099
2019-06-01,SANTA CRUZ,M,77573
2019-06-01,SANTA CRUZ,N,58192
2019-06-01,SANTA CRUZ,O,93663
2019-06-01,SANTA CRUZ,P,59346
2019-06-01,SANTA CRUZ,Q,96360
2019-06-01,SANTA CRUZ,R,79372
2019-06-01,SANTA CRUZ,S,54501
2019-06-01,SANTA CRUZ,Z,69908
2019-06-01,SANTA FE,A,42357
2019-06-01,SANTA FE,B,122178
2019-06-01,SANTA FE,C,70779
2019-06-01,SANTA FE,D,141342
2019-06-01,SANTA FE,E,88992
2019-06-01,SANTA FE,F,38234
2019-06-01,SANTA FE,G,52712
2019-06-01,SANTA FE,H,63030
2019-06-01,SANTA FE,I,28292
2019-06-01,SANTA FE,J,86484
2019-06-01,SANTA FE,K,112781
2019-06-01,SANTA FE,L,43181
2019-06-01,SANTA FE,M,45976
2019-06-01,SANTA FE,N,42358
2019-06-01,SANTA FE,O,70201
2019-06-01,SANTA FE,P,41270
2019-06-01,SANTA FE,Q,55494
2019-06-01,SANTA FE,R,57635
2019-06-01,SANTA FE,S,56164
2019-06-01,SANTA FE,Z,96686
2019-06-01,SANTIAGO DEL ESTERO,A,33473
2019-06-01,SANTIAGO DEL ESTERO,B,54512
2019-06-01,SANTIAGO DEL ESTERO,C,42557
2019-06-01,SANTIAGO DEL ESTERO,D,91811
2019-06-01,SANTIAGO DEL ESTERO,E,50547
2019-06-01,SANTIAGO DEL ESTERO,F,38430
2019-06-01,SANTIAGO DEL ESTERO,G,41415
2019-06-01,SANTIAGO DEL ESTERO,H,45532
2019-06-01,SANTIAGO DEL ESTERO,I,26371
2019-06-01,SANTIAGO DEL ESTERO,J,66146
2019-06-01,SANTIAGO DEL ESTERO,K,85988
2019-06-01,SANTIAGO DEL ESTERO,L,50231
2019-06-01,SANTIAGO DEL ESTERO,M,34469
2019-06-01,SANTIAGO DEL ESTERO,N,28297
2019-06-01,SANTIAGO DEL ESTERO,O,37591
2019-06-01,SANTIAGO DEL ESTERO,P,37038
2019-06-01,SANTIAGO DEL ESTERO,Q,38443
2019-06-01,SANTIAGO DEL ESTERO,R,48910
2019-06-01,SANTIAGO DEL ESTERO,S,39465
2019-06-01,TIERRA DEL FUEGO,A,126000
2019-06-01,TIERRA DEL FUEGO,B,282405
2019-06-01,TIERRA DEL FUEGO,C,104945
2019-06-01,TIERRA DEL FUEGO,D,223209
2019-06-01,TIERRA DEL FUEGO,E,96466
2019-06-01,TIERRA DEL FUEGO,F,64998
2019-06-01,TIERRA DEL FUEGO,G,90551
2019-06-01,TIERRA DEL FUEGO,H,79787
2019-06-01,TIERRA DEL FUEGO,I,63613
2019-06-01,TIERRA DEL FUEGO,J,108076
2019-06-01,TIERRA DEL FUEGO,K,140131
2019-06-01,TIERRA DEL FUEGO,L,74836
2019-06-01,TIERRA DEL FUEGO,M,59297
2019-06-01,TIERRA DEL FUEGO,N,72584
2019-06-01,TIERRA DEL FUEGO,O,74007
2019-06-01,TIERRA DEL FUEGO,P,52998
2019-06-01,TIERRA DEL FUEGO,Q,87244
2019-06-01,TIERRA DEL FUEGO,R,46401
2019-06-01,TIERRA DEL FUEGO,S,86897
2019-06-01,TIERRA DEL FUEGO,Z,127187
2019-06-01,TUCUMAN,A,22042
2019-06-01,TUCUMAN,B,85976
2019-06-01,TUCUMAN,C,57651
2019-06-01,TUCUMAN,D,128421
2019-06-01,TUCUMAN,E,60474
2019-06-01,TUCUMAN,F,31113
2019-06-01,TUCUMAN,G,44579
2019-06-01,TUCUMAN,H,50407
2019-06-01,TUCUMAN,I,25391
2019-06-01,TUCUMAN,J,78263
2019-06-01,TUCUMAN,K,87110
2019-06-01,TUCUMAN,L,51076
2019-06-01,TUCUMAN,M,41815
2019-06-01,TUCUMAN,N,30288
2019-06-01,TUCUMAN,O,46787
2019-06-01,TUCUMAN,P,53041
2019-06-01,TUCUMAN,Q,45817
2019-06-01,TUCUMAN,R,38969
2019-06-01,TUCUMAN,S,49660
2019-07-01,BUENOS AIRES,A,32561
2019-07-01,BUENOS AIRES,B,102690
2019-07-01,BUENOS AIRES,C,58406
2019-07-01,BUENOS AIRES,D,108737
2019-07-01,BUENOS AIRES,E,73154
2019-07-01,BUENOS AIRES,F,35157
2019-07-01,BUENOS AIRES,G,40517
2019-07-01,BUENOS AIRES,H,58384
2019-07-01,BUENOS AIRES,I,22958
2019-07-01,BUENOS AIRES,J,69349
2019-07-01,BUENOS AIRES,K,100547
2019-07-01,BUENOS AIRES,L,31674
2019-07-01,BUENOS AIRES,M,40139
2019-07-01,BUENOS AIRES,N,33205
2019-07-01,BUENOS AIRES,O,47340
2019-07-01,BUENOS AIRES,P,30532
2019-07-01,BUENOS AIRES,Q,42511
2019-07-01,BUENOS AIRES,R,32895
2019-07-01,BUENOS AIRES,S,39477
2019-07-01,BUENOS AIRES,Z,115706
2019-07-01,CAPITAL FEDERAL,A,60858
2019-07-01,CAPITAL FEDERAL,B,218803
2019-07-01,CAPITAL FEDERAL,C,58682
2019-07-01,CAPITAL FEDERAL,D,112999
2019-07-01,CAPITAL FEDERAL,E,90314
2019-07-01,CAPITAL FEDERAL,F,35523
2019-07-01,CAPITAL FEDERAL,G,48814
2019-07-01,CAPITAL FEDERAL,H,68598
2019-07-01,CAPITAL FEDERAL,I,25819
2019-07-01,CAPITAL FEDERAL,J,77752
2019-07-01,CAPITAL FEDERAL,K,96782
2019-07-01,CAPITAL FEDERAL,L,45255
2019-07-01,CAPITAL FEDERAL,M,62560
2019-07-01,CAPITAL FEDERAL,N,38384
2019-07-01,CAPITAL FEDERAL,O,62029
2019-07-01,CAPITAL FEDERAL,P,34837
2019-07-01,CAPITAL FEDERAL,Q,56642
2019-07-01,CAPITAL FEDERAL,R,41641
2019-07-01,CAPITAL FEDERAL,S,46060
2019-07-01,CAPITAL FEDERAL,Z,90746
2019-07-01,CATAMARCA,A,22840
2019-07-01,CATAMARCA,B,83366
2019-07-01,CATAMARCA,C,40764
2019-07-01,CATAMARCA,D,71536
2019-07-01,CATAMARCA,E,49209
2019-07-01,CATAMARCA,F,24808
2019-07-01,CATAMARCA,G,30093
2019-07-01,CATAMARCA,H,40201
2019-07-01,CATAMARCA,I,22009
2019-07-01,CATAMARCA,J,50298
2019-07-01,CATAMARCA,K,55904
2019-07-01,CATAMARCA,L,23380
2019-07-01,CATAMARCA,M,33207
2019-07-01,CATAMARCA,N,24486
2019-07-01,CATAMARCA,O,35684
2019-07-01,CATAMARCA,P,36523
2019-07-01,CATAMARCA,Q,29777
2019-07-01,CATAMARCA,R,11214
2019-07-01,CATAMARCA,S,32536
2019-07-01,CHACO,A,23834
2019-07-01,CHACO,B,72182
2019-07-01,CHACO,C,35645
2019-07-01,CHACO,D,88587
2019-07-01,CHACO,E,35042
2019-07-01,CHACO,F,26868
2019-07-01,CHACO,G,34065
2019-07-01,CHACO,H,46646
2019-07-01,CHACO,I,21086
2019-07-01,CHACO,J,58537
2019-07-01,CHACO,K,106021
2019-07-01,CHACO,L,27172
2019-07-01,CHACO,M,36360
2019-07-01,CHACO,N,24820
2019-07-01,CHACO,O,38325
2019-07-01,CHACO,P,26433
2019-07-01,CHACO,Q,35611
2019-07-01,CHACO,R,35340
2019-07-01,CHACO,S,31475
2019-07-01,CHACO,Z,39812
2019-07-01,CHUBUT,A,99453
2019-07-01,CHUBUT,B,163684
2019-07-01,CHUBUT,C,77618
2019-07-01,CHUBUT,D,131074
2019-07-01,CHUBUT,E,61732
2019-07-01,CHUBUT,F,66563
2019-07-01,CHUBUT,G,47681
2019-07-01,CHUBUT,H,65179
2019-07-01,CHUBUT,I,31239
2019-07-01,CHUBUT,J,64756
2019-07-01,CHUBUT,K,101299
2019-07-01,CHUBUT,L,31887
2019-07-01,CHUBUT,M,47819
2019-07-01,CHUBUT,N,45633
2019-07-01,CHUBUT,O,66383
2019-07-01,CHUBUT,P,48136
2019-07-01,CHUBUT,Q,47292
2019-07-01,CHUBUT,R,44347
2019-07-01,CHUBUT,S,51965
2019-07-01,CHUBUT,Z,45870
2019-07-01,CORDOBA,A,27852
2019-07-01,CORDOBA,B,50158
2019-07-01,CORDOBA,C,50929
2019-07-01,CORDOBA,D,105692
2019-07-01,CORDOBA,E,78895
2019-07-01,CORDOBA,F,30090
2019-07-01,CORDOBA,G,36317
2019-07-01,CORDOBA,H,47808
2019-07-01,CORDOBA,I,19788
2019-07-01,CORDOBA,J,65993
2019-07-01,CORDOBA,K,80904
2019-07-01,CORDOBA,L,30433
2019-07-01,CORDOBA,M,32341
2019-07-01,CORDOBA,N,27038
2019-07-01,CORDOBA,O,53602
2019-07-01,CORDOBA,P,34081
2019-07-01,CORDOBA,Q,36974
2019-07-01,CORDOBA,R,38145
2019-07-01,CORDOBA,S,39242
2019-07-01,CORDOBA,Z,88770
2019-07-01,CORRIENTES,A,21832
2019-07-01,CORRIENTES,B,44581
2019-07-01,CORRIENTES,C,40696
2019-07-01,CORRIENTES,D,66992
2019-07-01,CORRIENTES,E,51403
2019-07-01,CORRIENTES,F,28669
2019-07-01,CORRIENTES,G,31837
2019-07-01,CORRIENTES,H,49661
2019-07-01,CORRIENTES,I,22541
2019-07-01,CORRIENTES,J,49494
2019-07-01,CORRIENTES,K,82999
2019-07-01,CORRIENTES,L,26369
2019-07-01,CORRIENTES,M,33000
2019-07-01,CORRIENTES,N,22538
2019-07-01,CORRIENTES,O,39534
2019-07-01,CORRIENTES,P,31489
2019-07-01,CORRIENTES,Q,36179
2019-07-01,CORRIENTES,R,35085
2019-07-01,CORRIENTES,S,28235
2019-07-01,CORRIENTES,Z,44012
2019-07-01,ENTRE RIOS,A,25008
2019-07-01,ENTRE RIOS,B,69326
2019-07-01,ENTRE RIOS,C,43402
2019-07-01,ENTRE RIOS,D,98728
2019-07-01,ENTRE RIOS,E,41371
2019-07-01,ENTRE RIOS,F,32245
2019-07-01,ENTRE RIOS,G,35106
2019-07-01,ENTRE RIOS,H,45422
2019-07-01,ENTRE RIOS,I,20904
2019-07-01,ENTRE RIOS,J,50874
2019-07-01,ENTRE RIOS,K,78277
2019-07-01,ENTRE RIOS,L,27381
2019-07-01,ENTRE RIOS,M,30266
2019-07-01,ENTRE RIOS,N,28851
2019-07-01,ENTRE RIOS,O,45326
2019-07-01,ENTRE RIOS,P,27682
2019-07-01,ENTRE RIOS,Q,41596
2019-07-01,ENTRE RIOS,R,29073
2019-07-01,ENTRE RIOS,S,37292
2019-07-01,ENTRE RIOS,Z,131154
2019-07-01,FORMOSA,A,23631
2019-07-01,FORMOSA,B,71529
2019-07-01,FORMOSA,C,46425
2019-07-01,FORMOSA,D,78998
2019-07-01,FORMOSA,E,52131
2019-07-01,FORMOSA,F,26210
2019-07-01,FORMOSA,G,35419
2019-07-01,FORMOSA,H,42040
2019-07-01,FORMOSA,I,25612
2019-07-01,FORMOSA,J,42555
2019-07-01,FORMOSA,K,100230
2019-07-01,FORMOSA,L,24942
2019-07-01,FORMOSA,M,36834
2019-07-01,FORMOSA,N,27015
2019-07-01,FORMOSA,O,45067
2019-07-01,FORMOSA,P,37273
2019-07-01,FORMOSA,Q,30651
2019-07-01,FORMOSA,R,27052
2019-07-01,FORMOSA,S,33955
2019-07-01,JUJUY,A,18771
2019-07-01,JUJUY,B,72926
2019-07-01,JUJUY,C,44304
2019-07-01,JUJUY,D,82497
2019-07-01,JUJUY,E,61299
2019-07-01,JUJUY,F,33618
2019-07-01,JUJUY,G,34132
2019-07-01,JUJUY,H,42409
2019-07-01,JUJUY,I,21443
2019-07-01,JUJUY,J,40105
2019-07-01,JUJUY,K,73770
2019-07-01,JUJUY,L,29927
2019-07-01,JUJUY,M,32312
2019-07-01,JUJUY,N,23400
2019-07-01,JUJUY,O,28664
2019-07-01,JUJUY,P,34974
2019-07-01,JUJUY,Q,33939
2019-07-01,JUJUY,R,30493
2019-07-01,JUJUY,S,28659
2019-07-01,LA PAMPA,A,26389
2019-07-01,LA PAMPA,B,72518
2019-07-01,LA PAMPA,C,44514
2019-07-01,LA PAMPA,D,70861
2019-07-01,LA PAMPA,E,67169
2019-07-01,LA PAMPA,F,47631
2019-07-01,LA PAMPA,G,38626
2019-07-01,LA PAMPA,H,48054
2019-07-01,LA PAMPA,I,22212
2019-07-01,LA PAMPA,J,52715
2019-07-01,LA PAMPA,K,110581
2019-07-01,LA PAMPA,L,22647
2019-07-01,LA PAMPA,M,34844
2019-07-01,LA PAMPA,N,25259
2019-07-01,LA PAMPA,O,55305
2019-07-01,LA PAMPA,P,42086
2019-07-01,LA PAMPA,Q,34294
2019-07-01,LA PAMPA,R,42762
2019-07-01,LA PAMPA,S,39165
2019-07-01,LA RIOJA,A,21198
2019-07-01,LA RIOJA,B,44949
2019-07-01,LA RIOJA,C,42279
2019-07-01,LA RIOJA,D,69917
2019-07-01,LA RIOJA,E,46227
2019-07-01,LA RIOJA,F,32402
2019-07-01,LA RIOJA,G,30661
2019-07-01,LA RIOJA,H,37213
2019-07-01,LA RIOJA,I,22246
2019-07-01,LA RIOJA,J,50545
2019-07-01,LA RIOJA,K,67791
2019-07-01,LA RIOJA,L,21853
2019-07-01,LA RIOJA,M,33156
2019-07-01,LA RIOJA,N,26932
2019-07-01,LA RIOJA,O,32402
2019-07-01,LA RIOJA,P,36993
2019-07-01,LA RIOJA,Q,30886
2019-07-01,LA RIOJA,R,32855
2019-07-01,LA RIOJA,S,29532
2019-07-01,MENDOZA,A,17897
2019-07-01,MENDOZA,B,139023
2019-07-01,MENDOZA,C,40278
2019-07-01,MENDOZA,D,99892
2019-07-01,MENDOZA,E,55202
2019-07-01,MENDOZA,F,34725
2019-07-01,MENDOZA,G,34700
2019-07-01,MENDOZA,H,47850
2019-07-01,MENDOZA,I,23087
2019-07-01,MENDOZA,J,64839
2019-07-01,MENDOZA,K,69842
2019-07-01,MENDOZA,L,28198
2019-07-01,MENDOZA,M,40803
2019-07-01,MENDOZA,N,24969
2019-07-01,MENDOZA,O,42447
2019-07-01,MENDOZA,P,28531
2019-07-01,MENDOZA,Q,36013
2019-07-01,MENDOZA,R,28537
2019-07-01,MENDOZA,S,32949
2019-07-01,MENDOZA,Z,65419
2019-07-01,MISIONES,A,14358
2019-07-01,MISIONES,B,62362
2019-07-01,MISIONES,C,30718
2019-07-01,MISIONES,D,73914
2019-07-01,MISIONES,E,51178
2019-07-01,MISIONES,F,25854
2019-07-01,MISIONES,G,33350
2019-07-01,MISIONES,H,45627
2019-07-01,MISIONES,I,27357
2019-07-01,MISIONES,J,36666
2019-07-01,MISIONES,K,65398
2019-07-01,MISIONES,L,22749
2019-07-01,MISIONES,M,28890
2019-07-01,MISIONES,N,23222
2019-07-01,MISIONES,O,36368
2019-07-01,MISIONES,P,28193
2019-07-01,MISIONES,Q,33872
2019-07-01,MISIONES,R,35235
